,acousticness,artists,danceability,duration_ms,duration_minutes,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
4979,0.285,['Lorde'],0.6890000000000001,210738.0,3.5123,0.377,0.0,0SK9wxN40P6jlcMfTSAe0V,0.0,1.0,0.268,-8.761000000000001,1.0,Glory And Gore,59.0,2013-01-01,0.0397,143.946,0.294,2013.0
4980,0.000153,['Five Finger Death Punch'],0.506,217848.0,3.6308000000000002,0.995,1.0,4EJZgvebpQvxvoPTRUvWrK,3.76e-06,4.0,0.0459,-4.829,1.0,Burn MF,54.0,2013-07-30,0.205,90.064,0.17800000000000002,2013.0
4981,0.35600000000000004,['Jack Johnson'],0.805,203947.0,3.3991166666666666,0.6809999999999999,0.0,57M3x7GWQHGbaI6NgjWwr6,0.0,10.0,0.105,-4.976,1.0,Washing Dishes,55.0,2013-01-01,0.0335,120.08,0.732,2013.0
4982,0.0355,['The Weeknd'],0.58,375400.0,6.256666666666666,0.685,1.0,0ei3uNcwJOiUocuks1vWcb,3.4200000000000005e-05,11.0,0.315,-6.829,0.0,Pretty,59.0,2013-01-01,0.0394,125.968,0.331,2013.0
4983,0.0474,['Drake'],0.8320000000000001,217680.0,3.628,0.4270000000000001,1.0,5LAKjqbB5uurPpxFEicd9S,0.0,8.0,0.101,-8.516,0.0,Wu-Tang Forever,55.0,2013-01-01,0.257,99.935,0.369,2013.0
4984,0.0267,['Lady Gaga'],0.8109999999999999,233720.0,3.8953333333333333,0.895,1.0,3n3S5cH3IyaOswY2XSUGTS,0.0,5.0,0.104,-4.3039999999999985,0.0,Venus,63.0,2013-11-11,0.0608,121.01,0.736,2013.0
4985,0.0455,['Mac Miller'],0.627,256424.0,4.273733333333333,0.598,1.0,1Fi3GQIOz0JUygjNWe7oY3,3.04e-06,2.0,0.119,-5.483,1.0,Someone Like You,56.0,2013-06-18,0.125,135.072,0.0624,2013.0
4986,0.6970000000000001,['Ed Sheeran'],0.53,241347.0,4.02245,0.34600000000000003,0.0,6vSwxzO2Qf4BinHSXRwZJe,1.07e-05,8.0,0.105,-10.497,1.0,Tenerife Sea,55.0,2013,0.0376,121.876,0.359,2013.0
4987,0.228,"['Tyler, The Creator']",0.7440000000000001,208587.0,3.47645,0.727,1.0,03Z9Xiu6te6MbMRlICuDGL,0.000111,1.0,0.142,-11.225,1.0,Garbage,57.0,2013-09-24,0.32,160.143,0.8690000000000001,2013.0
4988,0.8270000000000001,['Panic! At The Disco'],0.21,211893.0,3.53155,0.233,0.0,78tro1rpoxmqjbjiRRRzoH,0.0039,5.0,0.129,-11.636,0.0,The End of All Things,57.0,2013-10-04,0.0287,88.679,0.095,2013.0
4989,0.0122,['Florida Georgia Line'],0.441,208253.0,3.470883333333333,0.921,0.0,4lJc3qljfM9Q67EnimdGUj,0.0,11.0,0.107,-2.835,0.0,Take It Out On Me,54.0,2013-01-01,0.0431,164.063,0.443,2013.0
4990,0.0787,['Lorde'],0.512,234286.0,3.9047666666666667,0.474,0.0,6rjtB7KSIiJ6v9vrACMlqF,0.00345,2.0,0.134,-8.36,1.0,400 Lux,58.0,2013-09-27,0.0371,183.991,0.194,2013.0
4991,0.0127,['Skillet'],0.57,260787.0,4.34645,0.921,0.0,1W0YS64vF9qgMVLuN76aqg,0.0,4.0,0.818,-3.892,0.0,Rise,61.0,2013-06-21,0.0724,87.93799999999996,0.381,2013.0
4992,0.227,"['Tyler, The Creator']",0.48,227467.0,3.791116666666667,0.7759999999999999,1.0,6c7l5gpEyCNGr86jsWneGy,0.0265,5.0,0.196,-8.666,0.0,Awkward,56.0,2013-04-01,0.305,153.78,0.6629999999999999,2013.0
4993,0.271,['Mac Miller'],0.5479999999999999,196756.0,3.2792666666666666,0.688,1.0,1NXoydcTFSIJ1ikmFEXmDc,0.0,7.0,0.19,-7.287000000000001,1.0,Avian,56.0,2013-06-18,0.13,75.11,0.266,2013.0
4994,0.0487,['Drake'],0.654,251973.0,4.19955,0.342,1.0,7pjJBo6DULg6YK66PA8v7r,3.37e-05,8.0,0.313,-11.305,0.0,Own It,54.0,2013-01-01,0.101,103.064,0.294,2013.0
4995,0.0263,['Kings of Leon'],0.488,210133.0,3.502216666666667,0.624,0.0,2nO1DYEg1X5GHi8SSuNJQj,0.00223,9.0,0.122,-8.357000000000001,1.0,Wait for Me,63.0,2013-09-24,0.0329,116.723,0.308,2013.0
4996,0.521,['John Mayer'],0.6579999999999999,257387.0,4.289783333333333,0.475,0.0,5FDh0G5oQ2UD9JxWiDCT1x,0.0067,7.0,0.17600000000000002,-11.703,1.0,Paper Doll,60.0,2013-08-20,0.0292,153.851,0.685,2013.0
4997,0.000115,['A Day To Remember'],0.29600000000000004,200031.0,3.33385,0.993,1.0,4YfF0cZEBtCju02dhXfifE,2.42e-06,3.0,0.0975,-3.814,1.0,Right Back At It Again,57.0,2013-10-08,0.333,169.813,0.306,2013.0
4998,0.593,['Lorde'],0.574,155587.0,2.5931166666666665,0.569,0.0,3S1tTwSKIZgf4QGltFyCxM,0.000164,11.0,0.108,-9.289,0.0,Everybody Wants To Rule The World - From “The Hunger Games: Catching Fire” Soundtrack,61.0,2013-01-01,0.0991,110.994,0.0604,2013.0
4999,0.0385,['Kid Cudi'],0.723,256240.0,4.270666666666667,0.613,1.0,4bFOo0IbTRXQBXNWEpGxXX,0.0314,8.0,0.111,-7.5020000000000024,1.0,King Wizard,56.0,2013-01-01,0.0812,139.988,0.378,2013.0
5000,0.162,['The Weeknd'],0.405,368720.0,6.145333333333334,0.619,0.0,5ZicFGBDAi9J2YCVesboUp,0.000334,11.0,0.0788,-8.92,0.0,Professional,59.0,2013-01-01,0.0615,120.092,0.234,2013.0
5001,0.289,['Lorde'],0.561,294222.0,4.9037,0.485,0.0,55N0YHhO55Q1lWsc4dDPcI,0.00164,1.0,0.194,-8.343,0.0,A World Alone,58.0,2013-09-27,0.0362,118.017,0.0663,2013.0
5002,0.064,['Eminem'],0.612,434077.0,7.234616666666667,0.797,1.0,3IaAYtmN8T0YIYVqnxNnVz,0.0,1.0,0.257,-3.648,1.0,Bad Guy,60.0,2013-11-05,0.448,81.086,0.358,2013.0
5003,0.008620000000000001,['BTS'],0.6559999999999999,260433.0,4.3405499999999995,0.7979999999999999,0.0,5IYnriBBJz1iz1ki3bJnWo,0.0,0.0,0.321,-6.608,1.0,Coffee,62.0,2013-09-11,0.103,92.03,0.5720000000000001,2013.0
5004,0.0647,['Taylor Swift'],0.647,219200.0,3.6533333333333333,0.8,0.0,3fthfkkvy9av3q3uAGVf7U,0.0,7.0,0.334,-5.384,1.0,Shake It Off,57.0,2014-10-27,0.165,160.078,0.942,2014.0
5005,0.03,['The Black Keys'],0.282,410187.0,6.83645,0.547,0.0,3xMQOd1C3TXsjQ3pmzOmkC,0.888,2.0,0.104,-8.621,1.0,Weight of Love,62.0,2014-05-09,0.0322,151.468,0.133,2014.0
5006,0.659,['Lana Del Rey'],0.289,203080.0,3.384666666666667,0.274,0.0,3liiZRlJxa8GeLUgWMoIeu,0.0166,5.0,0.109,-16.574,1.0,"Once Upon a Dream - From ""Maleficent"" / Pop Version",63.0,2014-01-01,0.0353,119.997,0.16699999999999998,2014.0
5007,0.5539999999999999,['Lana Del Rey'],0.262,342093.0,5.70155,0.482,0.0,4VSg5K1hnbmIg4PwRdY6wV,0.0161,2.0,0.244,-6.863,0.0,Shades Of Cool,64.0,2014-01-01,0.0302,137.918,0.0878,2014.0
5008,0.0508,['Imagine Dragons'],0.6709999999999999,201800.0,3.3633333333333337,0.537,0.0,2iIb73Qn02LsZwpW8RJUxh,0.0259,8.0,0.19,-8.745,1.0,Friction,57.0,2014-09-18,0.0358,104.007,0.273,2014.0
5009,0.403,['Hozier'],0.5589999999999999,323640.0,5.394,0.443,0.0,1XJQ7xI6jzcZybuHemxsPP,0.000183,0.0,0.141,-6.52,0.0,To Be Alone,57.0,2014-09-19,0.0259,67.05,0.264,2014.0
5010,0.258,['Kevin Gates'],0.753,260214.0,4.3369,0.83,1.0,3alHbyYItxyiKQaCAmZ2tC,0.0,2.0,0.359,-3.145,1.0,Sit Down,56.0,2014-12-15,0.235,115.765,0.645,2014.0
5011,0.201,['Hozier'],0.364,219213.0,3.65355,0.64,0.0,6JmSfynzr6E0QllQZNEXEb,7.25e-05,4.0,0.12,-5.7570000000000014,1.0,Angel of Small Death and the Codeine Scene,57.0,2014-09-19,0.0506,93.507,0.386,2014.0
5012,0.175,['BTS'],0.504,239470.0,3.9911666666666665,0.7120000000000001,0.0,4ZSLc2F15wKVPjyLt169tt,0.0,9.0,0.377,-4.705,1.0,Just One Day,65.0,2014-02-12,0.379,189.577,0.307,2014.0
5013,0.0419,['Chris Brown'],0.654,213200.0,3.5533333333333332,0.731,0.0,0yz2J4wsXFCjMjpJ6A74yV,0.0,10.0,0.122,-4.767,0.0,Fine China,61.0,2014-09-16,0.0568,104.002,0.59,2014.0
5014,0.0222,['Rascal Flatts'],0.5489999999999999,203507.0,3.3917833333333336,0.698,0.0,6eZP01jERQt27Ggq7kpEf9,0.0,3.0,0.202,-6.6789999999999985,1.0,Rewind,56.0,2014-01-01,0.0347,164.049,0.7190000000000001,2014.0
5015,0.00209,['5 Seconds of Summer'],0.5710000000000001,169936.0,2.832266666666667,0.957,0.0,57MOpbjOIoWMZnstWOtfm6,1.5e-05,8.0,0.0425,-3.468,1.0,Don't Stop,57.0,2014-06-27,0.0633,149.946,0.892,2014.0
5016,0.28,['Lana Del Rey'],0.266,256040.0,4.267333333333334,0.513,0.0,0iQPnK3bi7O27c5T2HBTdr,5.98e-05,0.0,0.11,-7.852,1.0,Florida Kilos,61.0,2014-01-01,0.0388,200.781,0.579,2014.0
5017,0.556,['Ed Sheeran'],0.6970000000000001,244573.0,4.076216666666666,0.377,0.0,0xCA70t1ZA4fa9UOE0lIJm,0.0,3.0,0.0999,-7.755,1.0,I'm a Mess,67.0,2014-06-21,0.0397,138.754,0.336,2014.0
5018,0.0736,['Kevin Gates'],0.564,224015.0,3.7335833333333333,0.5670000000000001,1.0,5R0b6aGJH9J6BW4eNUgYDd,0.0,10.0,0.256,-7.607,0.0,John Gotti,55.0,2014-12-15,0.382,128.912,0.508,2014.0
5019,0.0017399999999999998,['NF'],0.435,294320.0,4.905333333333333,0.72,0.0,239VFYzJLnwfZbh6Fz29wY,5.72e-06,2.0,0.242,-4.266,1.0,Thing Called Love,59.0,2014-08-05,0.0377,77.868,0.0566,2014.0
5020,0.888,['Lana Del Rey'],0.312,271480.0,4.524666666666667,0.168,0.0,6IfPyMb0Sxptpx6jBUATOS,6.59e-06,10.0,0.147,-12.476,0.0,Old Money,63.0,2014-01-01,0.0332,108.115,0.154,2014.0
5021,0.0692,['Taylor Swift'],0.55,220440.0,3.674,0.688,0.0,106R7Z57WYzBAfrXImV30y,0.00144,8.0,0.106,-7.416,1.0,Wildest Dreams,55.0,2014-10-27,0.0897,139.997,0.465,2014.0
5022,0.232,['Taylor Swift'],0.815,271000.0,4.516666666666667,0.377,0.0,4bXCcoesMt8u99xMsbLr9U,0.0,4.0,0.1,-7.754,1.0,Clean,55.0,2014-10-27,0.0346,103.97,0.211,2014.0
5023,0.000311,['Slipknot'],0.306,225067.0,3.751116666666667,0.926,1.0,6AAZigYqOch79lKcrSBOv0,0.000644,1.0,0.0776,-2.754,0.0,Killpop,61.0,2014-10-15,0.0912,158.47,0.483,2014.0
5024,0.529,['Ed Sheeran'],0.66,300253.0,5.004216666666666,0.316,0.0,5v4sZRuvWDcisoOk1PFv6T,0.000294,3.0,0.104,-11.567,0.0,Bloodstream,67.0,2014-06-21,0.0364,91.207,0.5429999999999999,2014.0
5025,0.0183,['One Direction'],0.395,231707.0,3.8617833333333333,0.906,0.0,6ibWCCEne6WEqDBAv7BeXv,0.0,0.0,0.382,-4.683,1.0,Clouds,62.0,2014-11-17,0.0866,147.864,0.196,2014.0
5026,0.8440000000000001,['J. Cole'],0.456,129267.0,2.1544499999999998,0.268,1.0,4YwNf1fLZt9IQhJeHNWfBi,0.0693,7.0,0.107,-15.164,0.0,Intro,58.0,2014-12-09,0.0417,78.531,0.12,2014.0
5027,0.231,['One Direction'],0.425,256707.0,4.27845,0.6679999999999999,0.0,4lrC9aBnzlG9U5DDoHMnyt,0.0,9.0,0.0681,-7.542000000000002,1.0,Spaces,63.0,2014-11-17,0.0474,149.924,0.35100000000000003,2014.0
5028,0.004529999999999999,['NF'],0.664,248213.0,4.1368833333333335,0.833,0.0,4mnoPyJHlmMYPJsib5tfn0,1.31e-05,6.0,0.205,-4.005,1.0,All I Have,62.0,2015-03-31,0.054000000000000006,134.94,0.325,2015.0
5029,0.145,['Kendrick Lamar'],0.731,292520.0,4.875333333333333,0.6609999999999999,1.0,2UOYzhusMTypF7oAQwksCj,0.0,6.0,0.12,-6.562,0.0,Hood Politics,62.0,2015-03-16,0.376,87.912,0.369,2015.0
5030,0.0424,['Chris Brown'],0.647,201253.0,3.3542166666666664,0.6459999999999999,1.0,6dlpABcXrQKRU9G00i6Zba,0.0,9.0,0.0888,-5.483,0.0,Back To Sleep,64.0,2015-12-18,0.243,92.981,0.721,2015.0
5031,6.86e-05,['Shinedown'],0.331,187627.0,3.1271166666666668,0.75,0.0,2le5xHvcWF8PDp608d4L8D,1.21e-06,5.0,0.0945,-5.202000000000001,1.0,How Did You Love,61.0,2015-09-18,0.0436,185.97,0.26,2015.0
5032,0.071,['Fall Out Boy'],0.487,206507.0,3.4417833333333334,0.937,0.0,3znPiywA0q1VK2jgAZFDoI,0.0,2.0,0.236,-3.123,1.0,Irresistible,64.0,2015-01-20,0.11,164.99599999999995,0.445,2015.0
5033,0.149,['One Direction'],0.6779999999999999,200533.0,3.3422166666666664,0.8690000000000001,0.0,0iSWAT0EL8TwmzcgBjKMh6,0.0,0.0,0.0593,-4.345,0.0,What a Feeling,66.0,2015-11-13,0.0461,123.964,0.882,2015.0
5034,0.279,['Halsey'],0.677,204785.0,3.4130833333333332,0.7440000000000001,0.0,4U38hORPx8SsUAXGumsUYN,0.0,1.0,0.119,-4.512,0.0,Hold Me Down,62.0,2015-08-28,0.0882,145.928,0.531,2015.0
5035,0.105,['Travis Scott'],0.603,231827.0,3.863783333333333,0.649,1.0,2QeQNF182V61Im0QpjdVta,0.0,11.0,0.7120000000000001,-5.8870000000000005,1.0,Pornography,63.0,2015-09-04,0.117,128.815,0.343,2015.0
5036,0.0055,['Tame Impala'],0.502,185773.0,3.0962166666666664,0.6990000000000001,1.0,5h9hkYIBWTZYFRmF6Iz1gt,0.0,5.0,0.171,-5.528,1.0,Love/Paranoia,62.0,2015-07-17,0.0333,111.024,0.354,2015.0
5037,0.0256,['One Direction'],0.502,194973.0,3.24955,0.594,0.0,5AezhHjX3R1bmxcAEgrFpS,0.0,11.0,0.0834,-5.0310000000000015,1.0,End of the Day,66.0,2015-11-13,0.0365,153.687,0.349,2015.0
5038,0.5429999999999999,['Drake'],0.823,310933.0,5.182216666666666,0.467,1.0,2durxb17bXcmQJHSt8JAdO,1.06e-06,0.0,0.135,-10.394,0.0,No Tellin',61.0,2015-02-12,0.301,95.026,0.618,2015.0
5039,0.26,['Kendrick Lamar'],0.406,268493.0,4.4748833333333335,0.7979999999999999,1.0,1bxEpNR75Hq3T2oF9AZjt8,0.0,11.0,0.461,-5.585,0.0,u,61.0,2015-03-16,0.4320000000000001,71.547,0.58,2015.0
5040,0.0822,['NF'],0.6890000000000001,232960.0,3.8826666666666667,0.7979999999999999,0.0,2yRm4iT3ohO5WOay4l2H0q,1.47e-05,6.0,0.107,-6.1560000000000015,1.0,Wake Up,61.0,2015-03-31,0.0717,105.01,0.0387,2015.0
5041,0.00554,['Three Days Grace'],0.453,186147.0,3.1024499999999997,0.911,0.0,2iptAVf9jZerlywLwiGhak,0.0,2.0,0.0627,-3.775,0.0,Fallen Angel,63.0,2015-03-27,0.0382,137.011,0.218,2015.0
5042,0.708,['Kendrick Lamar'],0.541,336013.0,5.600216666666666,0.809,1.0,3ODXRUPL44f04cCacwiCLC,0.0,8.0,0.72,-4.2860000000000005,1.0,i,62.0,2015-03-16,0.324,120.094,0.753,2015.0
5043,0.754,['Future'],0.625,148453.0,2.4742166666666665,0.667,1.0,1yCVsVH2hQ72SxNI8QTDaB,0.954,1.0,0.135,-5.875,1.0,The Percocet & Stripper Joint,59.0,2015-07-17,0.131,80.046,0.0805,2015.0
5044,0.0379,['One Direction'],0.579,213440.0,3.5573333333333332,0.779,0.0,7rdP71W8x4UbJ0KAKBACbo,0.0,4.0,0.385,-1.829,0.0,Never Enough,66.0,2015-11-13,0.0512,164.145,0.5870000000000001,2015.0
5045,0.0006799999999999999,['Five Finger Death Punch'],0.505,242956.0,4.049266666666666,0.929,1.0,1hntQPOGfiSztG0cASWRoX,0.0,9.0,0.16699999999999998,-4.69,0.0,I Apologize,58.0,2015-09-04,0.0529,77.991,0.419,2015.0
5046,4.820000000000001e-05,['A Day To Remember'],0.409,200677.0,3.3446166666666666,0.992,0.0,3HhaSocKwTptze7PySNZlW,2.03e-06,3.0,0.1,-2.803,0.0,Paranoia,64.0,2016-09-02,0.108,149.859,0.344,2016.0
5047,0.0735,['Luke Combs'],0.491,209267.0,3.4877833333333332,0.8340000000000001,0.0,05DejmhRYCktQogzOVX1H9,6.42e-06,6.0,0.0953,-5.101,1.0,Let the Moonshine,61.0,2016-11-04,0.0341,161.78799999999995,0.561,2016.0
5048,0.0855,['Lil Uzi Vert'],0.7759999999999999,218201.0,3.636683333333333,0.537,1.0,1MNdfH2KC5LdEde3JPJ513,0.0,1.0,0.103,-7.604,0.0,Canadian Goose,61.0,2016-05-27,0.197,153.06,0.238,2016.0
5049,0.0184,['BTS'],0.475,210577.0,3.5096166666666666,0.897,0.0,7dlNGfd6Fq8xcFb4K6Glws,0.0,5.0,0.29600000000000004,-2.383,0.0,I Need U,70.0,2016-05-02,0.0736,78.918,0.642,2016.0
5050,0.0272,['BTS'],0.579,240021.0,4.00035,0.8959999999999999,0.0,4TiKZrN7gtc62SUiufpFCM,1.02e-06,10.0,0.35200000000000004,-2.781,0.0,Dope,69.0,2016-05-02,0.224,153.991,0.6779999999999999,2016.0
5051,0.0388,['$uicideBoy$'],0.794,118073.0,1.9678833333333332,0.534,1.0,0Xq0JbzlxLGNfdyR9gM5y2,1e-05,0.0,0.555,-5.698,1.0,Do You Believe In God?,63.0,2016-05-25,0.0509,120.069,0.0487,2016.0
5052,0.0307,['Lil Uzi Vert'],0.8,276349.0,4.605816666666667,0.562,1.0,69M9QCMsCQ5MLsw7BBW0rL,0.0,2.0,0.243,-7.366,1.0,Hi Roller,60.0,2016-05-27,0.0961,132.08100000000002,0.147,2016.0
5053,0.00191,['Panic! At The Disco'],0.531,171520.0,2.8586666666666667,0.825,0.0,5eoZTdiq4C4aoEfUwAN0ha,0.0,7.0,0.329,-5.332999999999998,0.0,"The Good, the Bad and the Dirty",63.0,2016-01-15,0.0545,156.071,0.8240000000000001,2016.0
5054,0.8909999999999999,['Adele'],0.396,245427.0,4.09045,0.305,0.0,7GgQi7JTG4b6J4iEF4RTjF,0.0,2.0,0.16899999999999998,-6.481,1.0,Remedy,63.0,2016-06-24,0.0387,165.398,0.251,2016.0
5055,0.503,['Travis Scott'],0.758,176488.0,2.9414666666666665,0.616,1.0,177WEvlLsCc0FzCTWslawr,0.0,2.0,0.103,-3.471,1.0,outside,65.0,2016-09-16,0.311,165.90599999999995,0.494,2016.0
5056,0.00191,['Future'],0.718,173347.0,2.8891166666666668,0.679,1.0,6BbINUfGabVyiNFJpQXn3x,0.0104,11.0,0.385,-5.899,0.0,Wicked,61.0,2016-04-13,0.0706,157.97,0.205,2016.0
5057,0.282,['Kanye West'],0.461,372113.0,6.201883333333333,0.772,1.0,1o0kWPueYo94LIjPYOE5Nf,0.0,2.0,0.17800000000000002,-3.98,0.0,Saint Pablo,64.0,2016-06-10,0.375,167.018,0.414,2016.0
5058,0.0781,['Drake'],0.611,245227.0,4.087116666666667,0.468,1.0,4CpKEkdGbOJV51cSvx7SoG,0.0,10.0,0.101,-11.084,0.0,Controlla,60.0,2016-05-13,0.179,92.092,0.349,2016.0
5059,0.192,['Frank Ocean'],0.8270000000000001,85754.0,1.4292333333333334,0.6729999999999999,0.0,1VZLEW5ZfcAbKZ94XQiSZF,0.00136,5.0,0.146,-8.401,0.0,Close To You,63.0,2016-08-20,0.23,78.007,0.779,2016.0
5060,0.00329,['Panic! At The Disco'],0.556,254320.0,4.238666666666666,0.708,0.0,3fwKVZ73y7UUGMyR6rVCRa,0.0,7.0,0.329,-5.7079999999999975,1.0,Golden Days,63.0,2016-01-15,0.039,128.006,0.206,2016.0
5061,0.388,['Lil Uzi Vert'],0.748,295680.0,4.928,0.48,1.0,3aJ66zarLOVW4o2nPDxg0g,0.0,5.0,0.139,-6.37,0.0,Grab the Wheel,60.0,2016-05-27,0.14,137.835,0.29600000000000004,2016.0
5062,0.344,['Lil Uzi Vert'],0.701,216294.0,3.6049,0.585,1.0,2Wc5No77rhsfW2mB9LzXB3,0.0,5.0,0.114,-7.612999999999999,0.0,Ronda (Winners),60.0,2016-08-10,0.132,119.634,0.422,2016.0
5063,0.00892,['Kevin Gates'],0.733,199307.0,3.3217833333333333,0.602,1.0,6zvsh5ev7zJ8gz96bfBnZx,0.0,1.0,0.0691,-7.144,0.0,One Thing,59.0,2016-01-29,0.28,140.006,0.308,2016.0
5064,0.882,['Frank Ocean'],0.423,184600.0,3.0766666666666667,0.294,1.0,4xR3MAscflQ262kMeiKshQ,5.43e-06,5.0,0.0981,-13.673,0.0,Skyline To,63.0,2016-08-20,0.0593,129.14600000000002,0.401,2016.0
5065,0.983,['Frank Ocean'],0.513,66786.0,1.1131,0.131,0.0,2JUqYobT8NvARdPmc4ES2x,0.00414,0.0,0.12,-12.787,1.0,Good Guy,63.0,2016-08-20,0.467,105.808,0.8140000000000001,2016.0
5066,0.115,['Kevin Gates'],0.7040000000000001,281120.0,4.685333333333333,0.675,1.0,5FQd4JXRcl2UwIToN7hkkk,0.0,0.0,0.249,-7.0520000000000005,0.0,Not the Only One,59.0,2016-01-29,0.358,132.039,0.464,2016.0
5067,0.0679,['Taylor Swift'],0.696,238253.0,3.970883333333333,0.602,0.0,4svZDCRz4cJoneBpjpx8DJ,2.11e-05,0.0,0.0696,-6.1560000000000015,0.0,I Did Something Bad,69.0,2017-11-10,0.159,82.98899999999998,0.305,2017.0
5068,0.2,['BTS'],0.583,245621.0,4.093683333333334,0.7120000000000001,0.0,0ffweDHrg4bZqdG4IfGYuo,0.0,2.0,0.268,-4.942,0.0,Pied Piper,73.0,2017-09-18,0.0326,94.051,0.7759999999999999,2017.0
5069,0.108,['Drake'],0.794,234373.0,3.9062166666666664,0.735,0.0,6Na5uKk5SsqZimk0hAWo8y,0.00578,0.0,0.112,-4.204,1.0,Signs,69.0,2017-06-23,0.054000000000000006,107.374,0.223,2017.0
5070,0.00465,['Taylor Swift'],0.562,233627.0,3.8937833333333334,0.6890000000000001,0.0,0VE4kBnHJUgtMf0dy6DRmW,2.23e-06,2.0,0.0888,-6.745,1.0,Getaway Car,69.0,2017-11-10,0.127,172.054,0.35100000000000003,2017.0
5071,0.000143,['Green Day'],0.552,232680.0,3.878,0.89,0.0,4VgEM12OeaN3GyBV487Me7,0.0,8.0,0.888,-3.409,1.0,Holiday,67.0,2017-11-17,0.0342,146.525,0.716,2017.0
5072,0.219,['Lorde'],0.562,277506.0,4.6251,0.4370000000000001,0.0,6K8VQ84MqhsoakN5MjrnVR,2.18e-05,0.0,0.0806,-10.229,1.0,Supercut,68.0,2017-06-16,0.052000000000000005,124.852,0.15,2017.0
5073,0.07400000000000001,['XXXTENTACION'],0.8170000000000001,104960.0,1.7493333333333332,0.6970000000000001,1.0,1QKDXegQxJBzSs8ZBNtGbT,0.00716,1.0,0.101,-5.897,1.0,A GHETTO CHRISTMAS CAROL,65.0,2017-12-19,0.211,147.965,0.334,2017.0
5074,0.8590000000000001,['XXXTENTACION'],0.57,163840.0,2.7306666666666666,0.0279,1.0,05bnEv2dpFzmGVLGdjD9UP,0.0892,1.0,0.254,-22.282,1.0,Orlando,68.0,2017-08-25,0.0588,84.902,0.28,2017.0
5075,0.61,['The Weeknd'],0.56,220293.0,3.6715500000000003,0.6779999999999999,1.0,7DKS0rX27cCEPsK0R6tFWS,1.42e-05,10.0,0.111,-6.1670000000000025,0.0,Wasted Times,72.0,2018-03-30,0.0581,122.585,0.29,2018.0
5076,0.000254,['The 1975'],0.618,248336.0,4.138933333333333,0.8370000000000001,0.0,3TgMcrV32NUKjEG2ujn9eh,0.000378,1.0,0.0618,-5.337999999999999,1.0,It's Not Living (If It's Not With You),72.0,2018-11-30,0.0304,121.227,0.526,2018.0
5077,0.299,['Lady Gaga'],0.5529999999999999,210200.0,3.503333333333333,0.502,0.0,2rbDhOo9Fh61Bbu23T2qCk,0.0,0.0,0.764,-5.972,1.0,Always Remember Us This Way,79.0,2018-10-05,0.0409,129.976,0.29600000000000004,2018.0
5078,0.16699999999999998,['Panic! At The Disco'],0.491,189187.0,3.153116666666667,0.867,0.0,76vMKwFtdDDCLcM6zXybjB,0.0,6.0,0.458,-2.313,0.0,Say Amen (Saturday Night),69.0,2018-06-22,0.103,167.965,0.602,2018.0
5079,0.596,['The Weeknd'],0.456,221107.0,3.6851166666666666,0.679,0.0,4ppTAJUbNXELZcoUaL90wo,0.000573,8.0,0.129,-5.778,0.0,Try Me,72.0,2018-03-30,0.064,92.026,0.107,2018.0
5080,0.77,['Mac Miller'],0.5329999999999999,347987.0,5.799783333333334,0.496,1.0,6dFn6my1sHK2bcf23GlHwM,0.000164,6.0,0.0969,-9.363,0.0,2009,68.0,2018-08-03,0.517,155.158,0.173,2018.0
5081,0.0862,['Travis Scott'],0.81,209116.0,3.485266666666667,0.5820000000000001,1.0,6vnfObZ4Ys70SBAtti1xZ9,0.006809999999999999,5.0,0.207,-5.098,0.0,COFFEE BEAN,72.0,2018-08-03,0.125,95.004,0.503,2018.0
5082,0.0563,['Twenty One Pilots'],0.7490000000000001,229120.0,3.8186666666666667,0.723,0.0,5HeKOKc4phmLn8e4I7EkzD,0.022,1.0,0.0977,-6.609,1.0,My Blood,73.0,2018-10-05,0.0432,108.999,0.674,2018.0
5083,0.0217,['Ariana Grande'],0.708,189507.0,3.15845,0.454,1.0,14kYOiFVPb7E7NfFbqhdln,0.0,1.0,0.073,-7.07,1.0,goodnight n go,72.0,2018-08-17,0.0395,110.963,0.24,2018.0
5084,0.736,['Mac Miller'],0.759,288640.0,4.810666666666666,0.4920000000000001,1.0,2dgrYdgguVZKeCsrVb9XEs,0.00989,1.0,0.107,-10.338,0.0,What's the Use?,70.0,2018-08-03,0.12,104.974,0.561,2018.0
5085,0.0643,['XXXTENTACION'],0.78,94246.0,1.5707666666666666,0.4920000000000001,0.0,4CH66Rxcjcj3VBHwmIBj4T,0.0313,5.0,0.174,-3.4,0.0,BAD!,69.0,2018-11-09,0.0671,143.983,0.374,2018.0
5086,0.115,['J. Cole'],0.7190000000000001,216727.0,3.6121166666666666,0.4970000000000001,1.0,2UciqgwVDwro0fev3MFbxJ,0.0,8.0,0.0898,-7.661,1.0,ATM,68.0,2018-04-20,0.6809999999999999,81.65100000000002,0.345,2018.0
5087,0.368,['NF'],0.737,188990.0,3.1498333333333335,0.77,0.0,7rjGZWlqqeEMDrAabwZQhr,0.0,10.0,0.306,-7.752999999999999,0.0,WHY,69.0,2018-06-18,0.51,158.351,0.431,2018.0
